,PRCP,TMAX,TMIN,Month,SanMarcos_SF(m3)
1996-10-22,0.0,20.0,9.4,10,3.03
1996-10-23,0.0,23.3,3.9,10,3.002
1996-10-24,5.3,23.3,9.4,10,3.002
1996-10-25,0.3,23.9,5.6,10,3.002
1996-10-26,0.0,30.0,21.1,10,2.973
1996-10-27,2.3,28.9,25.0,10,2.945
1996-10-28,0.0,29.4,23.3,10,2.945
1996-10-29,0.0,27.2,22.2,10,2.945
1996-10-30,0.0,29.4,13.9,10,2.945
1996-10-31,0.0,30.0,15.6,10,2.945
1996-11-01,0.0,25.0,22.2,11,2.945
1996-11-02,0.0,20.6,7.8,11,2.888
1996-11-03,0.0,21.1,5.6,11,2.832
1996-11-04,0.0,23.9,9.4,11,2.832
1996-11-05,0.0,27.8,12.8,11,2.86
1996-11-06,0.0,30.6,17.8,11,2.888
1996-11-07,5.6,25.0,14.4,11,2.832
1996-11-08,0.0,21.1,7.2,11,2.775
1996-11-09,0.0,21.7,2.8,11,2.747
1996-11-10,0.0,25.0,7.2,11,2.747
1996-11-11,0.0,26.1,8.9,11,2.718
1996-11-12,0.0,25.6,12.2,11,2.69
1996-11-13,0.0,26.1,14.4,11,2.662
1996-11-14,0.0,26.1,15.0,11,2.662
1996-11-15,1.0,25.0,16.1,11,2.633
1996-11-16,0.0,27.8,18.9,11,2.577
1996-11-17,2.0,22.8,13.9,11,2.52
1996-11-18,0.0,23.9,11.7,11,2.464
1996-11-19,0.3,21.7,12.8,11,2.435
1996-11-20,0.0,28.9,13.3,11,2.464
1996-11-21,0.3,24.4,15.6,11,2.464
1996-11-22,0.0,18.9,12.8,11,2.464
1996-11-23,0.0,27.2,12.8,11,2.492
1996-11-24,33.8,22.8,2.2,11,2.464
1996-11-25,0.0,11.1,1.7,11,2.435
1996-11-26,0.0,14.4,1.7,11,2.435
1996-11-27,0.0,10.6,1.7,11,2.435
1996-11-28,8.1,8.3,6.1,11,2.464
1996-11-29,15.2,21.1,7.2,11,2.492
1996-11-30,0.8,21.1,9.4,11,2.492
1996-12-01,0.0,17.2,1.7,12,2.464
1996-12-02,0.0,19.4,1.7,12,2.492
1996-12-03,0.0,16.1,7.2,12,2.492
1996-12-04,5.8,15.6,10.0,12,2.492
1996-12-05,0.0,22.2,8.3,12,2.52
1996-12-06,0.0,26.1,11.7,12,2.52
1996-12-07,0.0,21.7,10.6,12,2.52
1996-12-08,0.0,21.1,9.4,12,2.492
1996-12-09,0.0,23.3,5.6,12,2.492
1996-12-10,0.0,25.6,10.0,12,2.52
1996-12-11,0.3,25.6,13.9,12,2.52
1996-12-12,0.0,28.3,9.4,12,2.52
1996-12-13,0.0,25.6,9.4,12,2.52
1996-12-14,0.3,25.6,11.7,12,2.52
1996-12-15,35.3,20.0,3.9,12,2.549
1996-12-16,0.8,12.2,1.1,12,2.549
1996-12-17,0.0,9.4,-0.6,12,2.549
1996-12-18,0.0,3.3,-1.7,12,2.549
1996-12-19,0.0,7.2,-8.3,12,2.577
1996-12-20,0.0,8.3,-6.7,12,2.605
1996-12-21,0.0,18.9,6.1,12,2.633
1996-12-22,0.0,23.9,12.8,12,2.662
1996-12-23,0.0,25.0,19.4,12,2.69
1996-12-24,0.0,15.6,1.1,12,2.662
1996-12-25,0.0,10.6,0.0,12,2.69
1996-12-26,2.3,17.2,7.8,12,2.718
1996-12-27,0.0,17.2,9.4,12,2.718
1996-12-28,0.0,21.7,8.9,12,2.747
1996-12-29,0.0,28.3,10.6,12,2.747
1996-12-30,0.3,22.8,7.2,12,2.747
1996-12-31,0.8,21.7,13.9,12,2.775
1997-01-01,0.0,22.8,17.2,1,2.775
1997-01-02,0.3,22.8,12.8,1,2.803
1997-01-03,0.0,25.6,15.6,1,2.803
1997-01-04,0.0,29.4,19.4,1,2.832
1997-01-05,0.0,17.8,11.7,1,2.832
1997-01-06,1.8,11.1,5.0,1,2.86
1997-01-07,2.5,2.2,1.1,1,2.888
1997-01-08,5.6,2.8,0.6,1,2.917
1997-01-09,1.8,13.3,-2.2,1,2.917
1997-01-10,0.0,18.3,-0.6,1,2.917
1997-01-11,0.0,2.8,-2.8,1,2.888
1997-01-12,1.0,0.0,-3.9,1,2.86
1997-01-13,0.0,-2.2,-4.4,1,2.832
1997-01-14,0.3,2.2,-2.8,1,2.832
1997-01-15,0.8,18.3,-2.8,1,2.803
1997-01-16,0.0,12.2,2.2,1,2.775
1997-01-17,0.0,5.6,-2.2,1,2.775
1997-01-18,0.0,11.7,-2.2,1,2.775
1997-01-19,0.5,15.6,4.4,1,2.775
1997-01-20,5.3,15.0,10.0,1,2.775
1997-01-21,0.8,20.0,13.3,1,2.803
1997-01-22,0.0,25.0,7.8,1,2.803
1997-01-23,0.0,20.6,12.2,1,2.775
1997-01-24,0.0,25.6,8.3,1,2.803
1997-01-25,0.0,20.6,8.9,1,2.775
1997-01-26,0.0,23.9,10.6,1,2.775
1997-01-27,0.0,23.3,18.3,1,2.747
1997-01-28,0.0,10.0,-1.7,1,2.718
1997-01-29,0.0,15.0,-2.2,1,2.718
1997-01-30,0.0,18.9,-2.2,1,2.69
1997-01-31,0.0,22.2,0.6,1,2.69
1997-02-01,0.0,26.7,8.9,2,2.69
1997-02-02,0.0,28.3,14.4,2,2.69
1997-02-03,0.0,26.1,15.6,2,2.69
1997-02-04,0.0,21.7,11.7,2,2.662
1997-02-05,0.0,14.4,8.3,2,2.662
1997-02-06,2.8,12.8,8.9,2,2.662
1997-02-07,5.6,12.2,6.7,2,2.662
1997-02-08,0.0,7.2,3.9,2,2.662
1997-02-09,1.5,9.4,2.8,2,2.662
1997-02-10,0.0,12.2,0.0,2,2.69
1997-02-11,0.0,11.7,-0.6,2,2.69
1997-02-12,34.0,10.6,6.7,2,2.718
1997-02-13,0.0,7.8,4.4,2,2.747
1997-02-14,3.3,9.4,5.0,2,2.747
1997-02-15,0.0,16.1,0.6,2,2.775
1997-02-16,0.0,20.0,2.8,2,2.775
1997-02-17,0.0,20.6,2.2,2,2.832
1997-02-18,0.3,22.2,10.0,2,2.832
1997-02-19,4.6,21.1,10.0,2,2.832
1997-02-20,4.1,24.4,17.8,2,2.86
1997-02-21,0.0,18.9,10.0,2,2.832
1997-02-22,0.0,17.2,2.2,2,2.832
1997-02-23,0.0,15.6,9.4,2,2.832
1997-02-24,6.1,12.2,8.9,2,2.888
1997-02-25,3.8,9.4,7.2,2,2.917
1997-02-26,4.8,16.7,7.2,2,2.973
1997-02-27,0.3,15.0,6.7,2,2.945
1997-02-28,0.0,23.9,8.3,2,2.973
1997-03-01,0.0,28.9,18.9,3,3.002
1997-03-02,1.0,18.9,7.8,3,3.002
1997-03-03,0.0,25.6,3.3,3,3.002
1997-03-04,0.0,21.7,10.6,3,3.002
1997-03-05,4.6,21.1,15.0,3,3.058
1997-03-06,0.0,19.4,5.6,3,3.058
1997-03-07,0.0,20.0,6.7,3,3.058
1997-03-08,0.8,19.4,17.2,3,3.115
1997-03-09,0.8,26.7,18.3,3,3.143
1997-03-10,0.0,22.2,17.2,3,3.171
1997-03-11,11.7,18.3,15.0,3,3.2
1997-03-12,1.8,23.3,16.1,3,3.228
1997-03-13,0.0,28.9,15.0,3,3.256
1997-03-14,0.0,18.3,13.9,3,3.2
1997-03-15,0.0,12.2,6.7,3,3.228
1997-03-16,14.0,12.2,10.6,3,3.285
1997-03-17,1.8,22.8,12.2,3,3.341
1997-03-18,0.0,24.4,12.2,3,3.341
1997-03-19,0.0,20.0,10.0,3,3.341
1997-03-20,0.0,28.3,6.7,3,3.37
1997-03-21,0.0,31.1,8.9,3,3.341
1997-03-22,0.0,29.4,11.7,3,3.313
1997-03-23,0.0,28.3,11.1,3,3.313
1997-03-24,0.0,27.8,16.7,3,3.256
1997-03-25,9.1,21.1,17.8,3,3.313
1997-03-26,0.0,22.8,9.4,3,3.285
1997-03-27,0.0,19.4,15.0,3,3.285
1997-03-28,0.0,32.2,16.7,3,3.341
1997-03-29,0.0,28.3,15.6,3,3.341
1997-03-30,0.0,20.6,14.4,3,3.313
1997-03-31,2.5,18.3,12.8,3,3.341
1997-04-01,14.7,17.8,12.2,4,3.398
1997-04-02,20.3,20.0,17.2,4,3.511
1997-04-03,13.2,21.1,17.2,4,3.653
1997-04-04,38.6,27.2,12.2,4,3.653
1997-04-05,2.3,25.6,8.9,4,3.738
1997-04-06,0.0,23.9,10.0,4,3.823
1997-04-07,0.0,24.4,12.2,4,3.908
1997-04-08,0.0,19.4,17.2,4,3.908
1997-04-09,0.8,21.7,12.8,4,3.936
1997-04-10,2.5,22.2,12.2,4,3.936
1997-04-11,0.5,23.9,14.4,4,3.908
1997-04-12,0.0,15.6,5.0,4,3.879
1997-04-13,0.0,15.6,3.9,4,3.851
1997-04-14,0.0,20.6,8.9,4,3.851
1997-04-15,0.0,22.2,5.6,4,3.823
1997-04-16,0.5,25.6,7.2,4,3.823
1997-04-17,0.0,25.6,10.0,4,3.794
1997-04-18,0.3,19.4,10.0,4,3.823
1997-04-19,2.0,26.1,15.6,4,3.823
1997-04-20,4.8,30.0,13.3,4,3.823
1997-04-21,2.8,33.3,16.1,4,3.766
1997-04-22,0.0,27.2,17.8,4,3.71
1997-04-23,0.5,27.2,13.3,4,3.71
1997-04-24,2.0,25.6,13.9,4,3.738
1997-04-25,63.0,19.4,17.8,4,4.219
1997-04-26,22.9,16.7,11.7,4,4.417
1997-04-27,1.0,14.4,13.3,4,4.786
1997-04-28,0.0,26.7,10.0,4,4.842
1997-04-29,0.0,32.2,10.6,4,4.927
1997-04-30,0.0,26.7,16.1,4,4.927
1997-05-01,0.0,29.4,17.8,5,4.899
1997-05-02,0.0,35.0,21.7,5,4.899
1997-05-03,0.0,27.2,16.1,5,4.814
1997-05-04,0.0,28.3,13.3,5,4.842
1997-05-05,0.0,28.3,16.1,5,4.842
1997-05-06,0.0,27.8,17.2,5,4.842
1997-05-07,0.0,26.1,18.9,5,4.842
1997-05-08,0.0,29.4,19.4,5,4.842
1997-05-09,18.5,21.7,15.0,5,4.842
1997-05-10,0.0,25.6,15.0,5,4.842
1997-05-11,0.0,26.7,11.1,5,4.87
1997-05-12,37.1,25.6,15.0,5,4.899
1997-05-13,0.0,27.2,13.9,5,4.927
1997-05-14,0.0,31.1,15.6,5,4.899
1997-05-15,10.4,31.1,21.1,5,4.927
1997-05-16,0.0,30.6,18.3,5,4.927
1997-05-17,0.0,30.0,17.8,5,4.984
1997-05-18,0.0,30.0,16.1,5,4.984
1997-05-19,10.2,30.6,17.8,5,5.069
1997-05-20,12.7,30.6,18.3,5,5.097
1997-05-21,0.0,26.1,18.3,5,5.154
1997-05-22,1.5,25.0,19.4,5,5.21
1997-05-23,4.6,26.7,20.0,5,5.352
1997-05-24,3.6,31.1,20.6,5,5.465
1997-05-25,0.0,33.3,21.1,5,5.607
1997-05-26,0.5,33.9,24.4,5,5.748
1997-05-27,17.8,32.8,24.4,5,5.777
1997-05-28,0.0,29.4,19.4,5,5.692
1997-05-29,0.0,31.1,19.4,5,5.777
1997-05-30,0.0,31.7,21.1,5,5.72
1997-05-31,0.0,30.6,22.2,5,5.748
1997-06-01,0.0,32.2,15.6,6,5.748
1997-06-02,0.0,31.7,18.3,6,5.72
1997-06-03,0.0,32.2,20.0,6,5.692
1997-06-04,0.0,33.9,19.4,6,5.635
1997-06-05,0.0,31.7,22.8,6,5.55
1997-06-06,38.4,30.0,22.2,6,5.833
1997-06-07,43.7,28.3,20.0,6,6.145
1997-06-08,0.0,31.1,21.1,6,6.456
1997-06-09,48.8,30.6,19.4,6,6.796
1997-06-10,27.7,31.7,20.6,6,7.164
1997-06-11,0.0,32.8,19.4,6,7.532
1997-06-12,0.0,33.3,19.4,6,7.9
1997-06-13,0.0,33.3,23.9,6,8.325
1997-06-14,0.0,33.9,25.0,6,8.24
1997-06-15,6.6,31.7,22.2,6,8.184
1997-06-16,0.0,32.8,25.0,6,8.127
1997-06-17,0.0,35.0,25.6,6,8.07
1997-06-18,0.0,35.0,23.3,6,7.957
1997-06-19,0.0,34.4,23.9,6,7.957
1997-06-20,0.0,33.3,25.0,6,7.929
1997-06-21,106.9,26.7,19.4,6,8.353
1997-06-22,13.0,30.6,21.1,6,8.778
1997-06-23,5.3,29.4,23.9,6,8.863
1997-06-24,0.5,31.1,21.7,6,9.231
1997-06-25,0.0,32.8,20.6,6,9.571
1997-06-26,0.0,32.8,23.3,6,9.543
1997-06-27,0.0,32.8,23.3,6,9.43
1997-06-28,0.0,33.3,23.9,6,9.373
1997-06-29,0.0,33.3,23.9,6,9.316
1997-06-30,0.0,33.9,24.4,6,9.231
1997-07-01,0.0,33.3,24.4,7,9.26
1997-07-02,0.0,34.4,24.4,7,9.26
1997-07-03,0.0,35.0,24.4,7,9.26
1997-07-04,0.0,35.0,23.9,7,9.118
1997-07-05,0.0,35.6,22.2,7,9.005
1997-07-06,0.0,34.4,23.3,7,8.92
1997-07-07,0.0,35.0,24.4,7,8.863
1997-07-08,0.0,35.0,23.3,7,8.891
1997-07-09,0.0,35.0,25.0,7,8.863
1997-07-10,0.0,34.4,24.4,7,8.891
1997-07-11,0.0,35.0,24.4,7,8.891
1997-07-12,0.0,35.6,25.0,7,8.835
1997-07-13,0.0,35.6,23.9,7,8.778
1997-07-14,0.0,36.1,23.3,7,8.693
1997-07-15,0.3,36.7,21.7,7,8.75
1997-07-16,0.0,35.6,23.9,7,8.75
1997-07-17,0.0,36.1,23.3,7,8.722
1997-07-18,0.0,35.6,23.3,7,8.722
1997-07-19,0.0,35.6,24.4,7,8.665
1997-07-20,0.0,33.9,24.4,7,8.552
1997-07-21,0.0,35.6,23.9,7,8.552
1997-07-22,0.0,36.1,25.0,7,8.495
1997-07-23,0.0,37.2,23.9,7,8.523
1997-07-24,0.0,36.1,23.9,7,8.467
1997-07-25,0.0,36.1,24.4,7,8.438
1997-07-26,0.0,36.1,24.4,7,8.382
1997-07-27,0.0,36.7,24.4,7,8.269
1997-07-28,0.0,37.2,23.9,7,8.184
1997-07-29,0.0,37.2,24.4,7,8.155
1997-07-30,20.8,37.8,24.4,7,8.07
1997-07-31,0.0,33.3,23.3,7,8.07
1997-08-01,0.0,35.6,25.0,8,8.014
1997-08-02,0.0,34.4,24.4,8,8.014
1997-08-03,0.0,35.0,24.4,8,7.929
1997-08-04,0.0,36.1,24.4,8,7.872
1997-08-05,0.0,37.8,24.4,8,7.815
1997-08-06,0.0,36.7,23.9,8,7.73
1997-08-07,0.0,35.6,25.0,8,7.759
1997-08-08,39.4,25.6,20.6,8,7.759
1997-08-09,12.7,36.7,22.8,8,7.787
1997-08-10,0.0,35.0,26.1,8,7.73
1997-08-11,0.0,35.6,26.1,8,7.759
1997-08-12,0.0,36.1,25.0,8,7.759
1997-08-13,0.0,35.6,25.0,8,7.759
1997-08-14,0.0,36.7,23.3,8,7.759
1997-08-15,0.0,36.7,24.4,8,7.759
1997-08-16,0.0,36.7,26.7,8,7.73
1997-08-17,0.0,38.3,26.7,8,7.589
1997-08-18,0.0,37.2,25.6,8,7.476
1997-08-19,0.0,37.2,23.9,8,7.504
1997-08-20,0.0,38.3,24.4,8,7.476
1997-08-21,0.0,38.3,23.9,8,7.447
1997-08-22,0.0,36.7,24.4,8,7.391
1997-08-23,0.5,35.0,25.0,8,7.306
1997-08-24,0.0,35.0,23.3,8,7.249
1997-08-25,0.0,33.9,20.0,8,7.192
1997-08-26,0.0,34.4,20.0,8,7.192
1997-08-27,0.0,34.4,20.0,8,7.136
1997-08-28,0.0,35.6,21.1,8,7.079
1997-08-29,0.0,36.1,23.3,8,7.079
1997-08-30,0.0,35.6,21.1,8,7.079
1997-08-31,0.0,35.6,22.2,8,6.994
1997-09-01,0.0,36.1,22.2,9,6.881
1997-09-02,0.0,36.7,22.8,9,6.796
1997-09-03,22.9,37.8,23.3,9,6.796
1997-09-04,1.3,32.8,22.2,9,6.683
1997-09-05,0.0,34.4,23.3,9,6.683
1997-09-06,0.0,35.0,18.9,9,6.711
1997-09-07,0.0,35.0,21.1,9,6.824
1997-09-08,0.0,36.7,18.9,9,6.711
1997-09-09,5.6,38.3,23.9,9,6.654
1997-09-10,0.0,36.1,22.2,9,6.654
1997-09-11,0.0,33.9,23.9,9,6.654
1997-09-12,0.0,34.4,21.7,9,6.626
1997-09-13,0.0,35.6,22.8,9,6.541
1997-09-14,0.0,36.1,21.7,9,6.485
1997-09-15,0.0,36.1,22.8,9,6.428
1997-09-16,0.0,36.7,23.3,9,6.315
1997-09-17,0.0,36.7,23.9,9,6.258
1997-09-18,0.0,36.1,24.4,9,6.258
1997-09-19,0.0,35.6,23.3,9,6.23
1997-09-20,0.0,35.6,22.8,9,6.315
1997-09-21,0.0,32.2,24.4,9,6.258
1997-09-22,5.1,27.8,23.9,9,6.201
1997-09-23,1.5,31.7,24.4,9,6.23
1997-09-24,0.0,29.4,21.1,9,6.258
1997-09-25,0.0,27.8,17.8,9,6.201
1997-09-26,0.0,33.3,15.0,9,6.145
1997-09-27,0.0,33.3,16.1,9,6.116
1997-09-28,0.0,35.0,17.2,9,6.031
1997-09-29,0.0,35.0,20.0,9,5.975
1997-09-30,0.0,35.6,19.4,9,5.862
1997-10-01,0.0,35.6,19.4,10,5.805
1997-10-02,0.0,34.4,20.6,10,5.748
1997-10-03,0.0,33.3,21.1,10,5.748
1997-10-04,0.0,33.9,21.7,10,5.692
1997-10-05,0.0,31.1,21.7,10,5.663
1997-10-06,0.0,29.4,22.2,10,5.635
1997-10-07,0.5,28.3,21.1,10,5.72
1997-10-08,18.0,30.6,21.7,10,5.72
1997-10-09,3.6,27.2,23.3,10,5.833
1997-10-10,11.7,23.9,22.8,10,5.805
1997-10-11,42.2,24.4,22.2,10,5.777
1997-10-12,18.3,27.2,22.8,10,5.72
1997-10-13,1.5,25.0,14.4,10,5.777
1997-10-14,0.0,23.9,11.7,10,5.663
1997-10-15,0.0,26.1,9.4,10,5.635
1997-10-16,0.0,25.6,9.4,10,5.692
1997-10-17,0.0,27.2,10.0,10,5.748
1997-10-18,0.0,28.3,10.6,10,5.72
1997-10-19,0.0,28.9,13.9,10,5.607
1997-10-20,0.0,28.3,13.3,10,5.493
1997-10-21,0.0,28.9,14.4,10,5.607
1997-10-22,0.0,20.0,14.4,10,5.55
1997-10-23,0.0,28.3,14.4,10,5.607
1997-10-24,0.0,31.7,15.6,10,5.522
1997-10-25,0.0,26.7,21.7,10,5.437
1997-10-26,0.0,17.8,10.0,10,5.38
1997-10-27,0.0,19.4,5.6,10,5.352
1997-10-28,0.0,17.2,6.7,10,5.324
1997-10-29,0.0,25.0,8.9,10,5.324
1997-10-30,0.0,26.7,16.1,10,5.352
1997-10-31,0.0,32.8,18.9,10,5.409
1997-11-01,0.0,27.2,15.6,11,5.324
1997-11-02,0.0,25.0,9.4,11,5.239
1997-11-03,0.0,24.4,5.6,11,5.21
1997-11-04,0.0,27.2,7.8,11,5.239
1997-11-05,0.0,28.9,11.7,11,5.295
1997-11-06,0.0,23.3,10.6,11,5.21
1997-11-07,0.0,20.0,6.7,11,5.21
1997-11-08,0.0,22.2,4.4,11,5.21
1997-11-09,5.1,19.4,15.6,11,5.21
1997-11-10,0.3,14.4,8.9,11,5.125
1997-11-11,20.8,9.4,5.6,11,5.182
1997-11-12,14.2,12.2,6.1,11,5.267
1997-11-13,7.6,14.4,8.3,11,5.239
1997-11-14,0.0,18.3,8.3,11,5.154
1997-11-15,4.3,10.6,2.2,11,5.069
1997-11-16,0.0,11.7,0.0,11,5.012
1997-11-17,0.0,10.0,5.0,11,4.984
1997-11-18,1.3,12.8,8.3,11,5.069
1997-11-19,0.0,11.1,5.0,11,5.04
1997-11-20,0.0,17.2,6.1,11,5.04
1997-11-21,0.0,19.4,13.9,11,4.984
1997-11-22,0.0,21.7,5.6,11,4.927
1997-11-23,0.0,21.7,4.4,11,4.899
1997-11-24,0.0,22.2,5.0,11,4.87
1997-11-25,0.5,23.3,16.1,11,4.87
1997-11-26,0.0,25.0,19.4,11,4.87
1997-11-27,0.0,26.1,18.9,11,4.87
1997-11-28,20.1,23.3,20.6,11,4.87
1997-11-29,0.5,22.2,11.7,11,4.899
1997-11-30,0.0,21.1,7.8,11,4.87
1997-12-01,0.0,12.8,5.6,12,4.842
1997-12-02,1.0,14.4,9.4,12,4.814
1997-12-03,0.5,17.8,11.7,12,4.899
1997-12-04,0.0,20.0,2.8,12,4.87
1997-12-05,0.0,15.6,3.3,12,4.814
1997-12-06,0.0,12.8,2.2,12,4.786
1997-12-07,4.8,13.3,7.8,12,4.786
1997-12-08,0.8,26.7,9.4,12,4.757
1997-12-09,0.0,25.6,8.3,12,4.757
1997-12-10,0.0,14.4,6.1,12,4.672
1997-12-11,0.0,8.9,3.3,12,4.616
1997-12-12,0.0,8.3,3.3,12,4.616
1997-12-13,0.0,17.8,-4.4,12,4.616
1997-12-14,0.0,18.3,0.6,12,4.587
1997-12-15,0.0,20.6,0.6,12,4.587
1997-12-16,0.0,22.2,1.7,12,4.587
1997-12-17,0.0,20.6,3.9,12,4.531
1997-12-18,0.0,22.8,0.6,12,4.531
1997-12-19,0.0,23.9,6.1,12,4.531
1997-12-20,56.4,21.7,11.1,12,4.616
1997-12-21,0.0,20.0,5.0,12,4.729
1997-12-22,0.0,16.7,5.6,12,4.701
1997-12-23,11.2,13.9,11.1,12,4.757
1997-12-24,0.8,19.4,2.8,12,4.729
1997-12-25,0.0,11.7,5.0,12,4.672
1997-12-26,10.2,9.4,3.9,12,4.701
1997-12-27,0.0,12.2,0.0,12,4.757
1997-12-28,0.0,13.3,-2.2,12,4.757
1997-12-29,0.0,18.9,-0.6,12,4.757
1997-12-30,0.0,20.0,1.1,12,4.786
1997-12-31,0.0,14.4,1.1,12,4.757
1998-01-01,0.0,19.4,4.4,1,4.757
1998-01-02,8.6,21.1,16.1,1,4.786
1998-01-03,0.5,22.2,16.7,1,4.814
1998-01-04,0.8,23.9,18.3,1,4.842
1998-01-05,1.0,22.8,18.9,1,4.87
1998-01-06,17.8,21.1,12.2,1,4.87
1998-01-07,0.5,12.8,5.6,1,4.814
1998-01-08,0.0,18.9,3.3,1,4.842
1998-01-09,0.0,22.8,1.7,1,4.87
1998-01-10,0.0,13.3,8.3,1,4.814
1998-01-11,0.0,19.4,8.9,1,4.842
1998-01-12,0.0,23.9,15.6,1,4.87
1998-01-13,0.0,11.1,8.9,1,4.842
1998-01-14,0.8,17.8,6.7,1,4.842
1998-01-15,0.0,17.2,5.0,1,4.899
1998-01-16,0.0,21.7,3.9,1,4.899
1998-01-17,0.0,19.4,5.6,1,4.814
1998-01-18,0.0,23.9,11.1,1,4.842
1998-01-19,0.0,17.2,5.0,1,4.842
1998-01-20,0.0,19.4,5.6,1,4.814
1998-01-21,0.0,24.4,10.6,1,4.757
1998-01-22,0.0,10.6,7.8,1,4.701
1998-01-23,0.0,16.7,2.8,1,4.729
1998-01-24,0.0,16.7,3.3,1,4.757
1998-01-25,0.0,17.2,2.8,1,4.757
1998-01-26,0.0,21.1,8.3,1,4.786
1998-01-27,0.0,21.1,1.7,1,4.757
1998-01-28,0.0,22.8,3.3,1,4.757
1998-01-29,0.0,22.2,5.6,1,4.757
1998-01-30,0.0,22.8,11.7,1,4.757
1998-01-31,29.0,15.6,11.7,1,4.814
1998-02-01,0.0,16.7,13.3,2,4.87
1998-02-02,0.0,17.8,11.7,2,4.927
1998-02-03,0.0,20.6,5.6,2,4.955
1998-02-04,0.0,17.2,5.6,2,4.984
1998-02-05,9.4,17.2,6.1,2,5.04
1998-02-06,0.0,11.7,6.7,2,4.984
1998-02-07,0.0,15.6,2.2,2,4.984
1998-02-08,0.0,23.3,4.4,2,5.012
1998-02-09,0.0,23.3,5.0,2,5.069
1998-02-10,5.6,20.0,12.2,2,5.097
1998-02-11,0.0,21.7,3.3,2,5.069
1998-02-12,6.4,18.3,3.3,2,5.125
1998-02-13,0.3,18.3,6.1,2,5.069
1998-02-14,14.5,12.2,6.7,2,5.097
1998-02-15,0.0,15.0,9.4,2,5.125
1998-02-16,11.9,20.0,9.4,2,5.182
1998-02-17,0.0,17.8,6.7,2,5.239
1998-02-18,0.0,20.0,2.2,2,5.295
1998-02-19,0.0,20.0,6.7,2,5.38
1998-02-20,0.0,19.4,3.9,2,5.38
1998-02-21,22.6,16.1,6.7,2,5.465
1998-02-22,0.0,20.0,6.1,2,5.55
1998-02-23,0.0,28.3,6.1,2,5.522
1998-02-24,0.0,26.1,6.7,2,5.522
1998-02-25,7.6,25.0,8.3,2,5.607
1998-02-26,3.3,21.1,11.7,2,5.72
1998-02-27,0.0,21.7,4.4,2,5.663
1998-02-28,0.0,17.2,8.9,2,5.607
1998-03-01,0.0,18.9,2.8,3,5.663
1998-03-02,0.0,21.7,1.7,3,5.635
1998-03-03,0.0,19.4,3.9,3,5.635
1998-03-04,0.0,23.9,5.6,3,5.692
1998-03-05,0.0,27.2,11.7,3,5.692
1998-03-06,0.0,16.7,11.1,3,5.663
1998-03-07,5.1,25.0,11.1,3,5.748
1998-03-08,0.0,11.7,5.6,3,5.692
1998-03-09,0.0,15.6,1.7,3,5.635
1998-03-10,0.0,13.3,0.6,3,5.635
1998-03-11,0.0,16.1,1.7,3,5.635
1998-03-12,0.0,6.1,2.8,3,5.55
1998-03-13,11.2,15.0,3.3,3,5.663
1998-03-14,3.0,17.8,6.1,3,5.72
1998-03-15,3.0,18.9,6.1,3,5.777
1998-03-16,26.7,23.3,12.8,3,5.918
1998-03-17,0.0,25.0,8.3,3,6.06
1998-03-18,0.0,26.1,10.6,3,6.06
1998-03-19,0.8,26.7,8.9,3,5.975
1998-03-20,0.0,21.1,13.3,3,5.975
1998-03-21,0.0,18.9,5.6,3,6.003
1998-03-22,0.0,23.3,3.9,3,6.06
1998-03-23,0.0,26.7,8.9,3,6.088
1998-03-24,0.0,27.8,12.2,3,6.116
1998-03-25,0.0,26.1,17.2,3,6.088
1998-03-26,0.0,25.6,18.9,3,6.088
1998-03-27,1.8,27.8,15.6,3,6.145
1998-03-28,0.0,28.9,16.1,3,6.145
1998-03-29,0.0,28.3,18.9,3,6.088
1998-03-30,2.8,29.4,20.6,3,6.116
1998-03-31,0.8,24.4,11.1,3,6.088
1998-04-01,0.0,26.7,5.6,4,6.116
1998-04-02,0.0,26.1,6.7,4,6.201
1998-04-03,0.0,27.8,8.9,4,6.116
1998-04-04,0.0,22.8,10.6,4,6.116
1998-04-05,0.0,21.7,7.8,4,6.145
1998-04-06,0.0,21.1,7.2,4,6.116
1998-04-07,0.0,29.4,17.2,4,6.116
1998-04-08,1.5,28.3,15.6,4,6.088
1998-04-09,0.0,27.2,9.4,4,6.088
1998-04-10,0.0,26.1,8.3,4,5.975
1998-04-11,0.0,26.7,8.3,4,5.947
1998-04-12,0.0,27.2,15.0,4,5.947
1998-04-13,1.0,29.4,18.9,4,5.947
1998-04-14,0.0,28.9,18.9,4,5.89
1998-04-15,0.0,28.3,18.9,4,5.89
1998-04-16,0.0,28.9,17.2,4,5.805
1998-04-17,0.0,20.6,14.4,4,5.748
1998-04-18,0.0,22.8,12.8,4,5.748
1998-04-19,0.0,26.1,9.4,4,5.748
1998-04-20,0.0,25.6,9.4,4,5.692
1998-04-21,0.0,23.3,12.2,4,5.635
1998-04-22,0.0,27.8,8.3,4,5.578
1998-04-23,0.0,28.9,9.4,4,5.55
1998-04-24,0.0,30.0,11.1,4,5.607
1998-04-25,0.0,25.0,15.6,4,5.663
1998-04-26,0.5,26.7,19.4,4,5.578
1998-04-27,9.7,21.7,17.8,4,5.607
1998-04-28,0.0,23.3,13.3,4,5.493
1998-04-29,0.0,25.6,12.2,4,5.465
1998-04-30,0.0,30.6,10.6,4,5.409
1998-05-01,0.0,30.6,15.6,5,5.38
